timestamp,lat,lon,GHI,timestep
2025-06-14 14:00:00,37.57368421052632,127.05263157894737,751.7117919921875,6
2025-06-14 11:30:00,37.57368421052632,127.07368421052632,884.3159790039062,1
2025-06-14 12:00:00,37.57368421052632,127.07368421052632,877.2225952148438,2
2025-06-14 12:30:00,37.57368421052632,127.07368421052632,858.953125,3
2025-06-14 13:00:00,37.57368421052632,127.07368421052632,833.2423706054688,4
2025-06-14 13:30:00,37.57368421052632,127.07368421052632,798.95751953125,5
2025-06-14 14:00:00,37.57368421052632,127.07368421052632,758.3251953125,6
2025-06-14 11:30:00,37.57368421052632,127.09473684210526,829.0264892578125,1
2025-06-14 12:00:00,37.57368421052632,127.09473684210526,808.6163330078125,2
2025-06-14 12:30:00,37.57368421052632,127.09473684210526,781.3655395507812,3
2025-06-14 13:00:00,37.57368421052632,127.09473684210526,753.3931884765625,4
2025-06-14 13:30:00,37.57368421052632,127.09473684210526,721.029541015625,5
2025-06-14 14:00:00,37.57368421052632,127.09473684210526,683.2394409179688,6
2025-06-14 11:30:00,37.57368421052632,127.11578947368422,863.6556396484375,1
2025-06-14 12:00:00,37.57368421052632,127.11578947368422,849.4467163085938,2
2025-06-14 12:30:00,37.57368421052632,127.11578947368422,827.3836669921875,3
2025-06-14 13:00:00,37.57368421052632,127.11578947368422,803.6996459960938,4
2025-06-14 13:30:00,37.57368421052632,127.11578947368422,774.8184204101562,5
2025-06-14 14:00:00,37.57368421052632,127.11578947368422,737.0836791992188,6
2025-06-14 11:30:00,37.57368421052632,127.13684210526316,858.5811157226562,1
2025-06-14 12:00:00,37.57368421052632,127.13684210526316,841.4421997070312,2
2025-06-14 12:30:00,37.57368421052632,127.13684210526316,816.711669921875,3
2025-06-14 13:00:00,37.57368421052632,127.13684210526316,791.4434204101562,4
2025-06-14 13:30:00,37.57368421052632,127.13684210526316,761.5162353515625,5
2025-06-14 14:00:00,37.57368421052632,127.13684210526316,724.1350708007812,6
2025-06-14 11:30:00,37.57368421052632,127.15789473684211,868.1565551757812,1
2025-06-14 12:00:00,37.57368421052632,127.15789473684211,852.4893188476562,2
2025-06-14 12:30:00,37.57368421052632,127.15789473684211,825.2059326171875,3
2025-06-14 13:00:00,37.57368421052632,127.15789473684211,792.975830078125,4
2025-06-14 13:30:00,37.57368421052632,127.15789473684211,753.786865234375,5
2025-06-14 14:00:00,37.57368421052632,127.15789473684211,709.8300170898438,6
2025-06-14 11:30:00,37.57368421052632,127.17894736842105,821.0858764648438,1
2025-06-14 12:00:00,37.57368421052632,127.17894736842105,797.9301147460938,2
2025-06-14 12:30:00,37.57368421052632,127.17894736842105,767.1141357421875,3
2025-06-14 13:00:00,37.57368421052632,127.17894736842105,736.1355590820312,4
2025-06-14 13:30:00,37.57368421052632,127.17894736842105,700.8821411132812,5
2025-06-14 14:00:00,37.57368421052632,127.17894736842105,662.31298828125,6
2025-06-14 11:30:00,37.57368421052632,127.2,844.5838623046875,1
2025-06-14 12:00:00,37.57368421052632,127.2,828.2796020507812,2
2025-06-14 12:30:00,37.57368421052632,127.2,804.4110717773438,3
2025-06-14 13:00:00,37.57368421052632,127.2,779.68994140625,4
2025-06-14 13:30:00,37.57368421052632,127.2,751.0052490234375,5
2025-06-14 14:00:00,37.57368421052632,127.2,714.774658203125,6
2025-06-14 11:30:00,37.589473684210525,126.8,816.79736328125,1
2025-06-14 12:00:00,37.589473684210525,126.8,806.052001953125,2
2025-06-14 12:30:00,37.589473684210525,126.8,785.7567138671875,3
2025-06-14 13:00:00,37.589473684210525,126.8,761.4309692382812,4
2025-06-14 13:30:00,37.589473684210525,126.8,731.260498046875,5
2025-06-14 14:00:00,37.589473684210525,126.8,696.13037109375,6
2025-06-14 11:30:00,37.589473684210525,126.82105263157895,858.4598388671875,1
2025-06-14 12:00:00,37.589473684210525,126.82105263157895,844.6885986328125,2
2025-06-14 12:30:00,37.589473684210525,126.82105263157895,822.1834716796875,3
2025-06-14 13:00:00,37.589473684210525,126.82105263157895,797.9777221679688,4
2025-06-14 13:30:00,37.589473684210525,126.82105263157895,768.7232666015625,5
2025-06-14 14:00:00,37.589473684210525,126.82105263157895,731.712646484375,6
2025-06-14 11:30:00,37.589473684210525,126.84210526315789,837.4986572265625,1
2025-06-14 12:00:00,37.589473684210525,126.84210526315789,820.98193359375,2
2025-06-14 12:30:00,37.589473684210525,126.84210526315789,796.8333129882812,3
2025-06-14 13:00:00,37.589473684210525,126.84210526315789,771.7963256835938,4
2025-06-14 13:30:00,37.589473684210525,126.84210526315789,741.861572265625,5
2025-06-14 14:00:00,37.589473684210525,126.84210526315789,705.9260864257812,6
2025-06-14 11:30:00,37.589473684210525,126.86315789473684,824.7498168945312,1
2025-06-14 12:00:00,37.589473684210525,126.86315789473684,817.6211547851562,2
2025-06-14 12:30:00,37.589473684210525,126.86315789473684,799.5377807617188,3
2025-06-14 13:00:00,37.589473684210525,126.86315789473684,775.022705078125,4
2025-06-14 13:30:00,37.589473684210525,126.86315789473684,744.4419555664062,5
2025-06-14 14:00:00,37.589473684210525,126.86315789473684,708.8875732421875,6
2025-06-14 11:30:00,37.589473684210525,126.88421052631578,858.2575073242188,1
2025-06-14 12:00:00,37.589473684210525,126.88421052631578,846.7684326171875,2
2025-06-14 12:30:00,37.589473684210525,126.88421052631578,826.6301879882812,3
2025-06-14 13:00:00,37.589473684210525,126.88421052631578,801.2684326171875,4
2025-06-14 13:30:00,37.589473684210525,126.88421052631578,769.5969848632812,5
2025-06-14 14:00:00,37.589473684210525,126.88421052631578,732.1465454101562,6
2025-06-14 11:30:00,37.589473684210525,126.90526315789474,881.8829956054688,1
2025-06-14 12:00:00,37.589473684210525,126.90526315789474,876.0505981445312,2
2025-06-14 12:30:00,37.589473684210525,126.90526315789474,859.1161499023438,3
2025-06-14 13:00:00,37.589473684210525,126.90526315789474,834.8526000976562,4
2025-06-14 13:30:00,37.589473684210525,126.90526315789474,803.038330078125,5
2025-06-14 14:00:00,37.589473684210525,126.90526315789474,763.8825073242188,6
2025-06-14 11:30:00,37.589473684210525,126.92631578947368,878.510009765625,1
2025-06-14 12:00:00,37.589473684210525,126.92631578947368,872.2940673828125,2
2025-06-14 12:30:00,37.589473684210525,126.92631578947368,856.7044067382812,3
2025-06-14 13:00:00,37.589473684210525,126.92631578947368,832.5276489257812,4
